source_image,particle_id,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
11500X00.png,361,25.0,15.899494936611665,0.5455531551937659,0.9615384615384616,5.641895835477563,356.44,265.68,0.6308766007423401,0.7439397573471069,0.6830313
11500X00.png,362,110.0,41.31370849898476,0.7600005645508419,0.8870967741935484,11.834540545406394,31.863636363636363,266.3272727272727,0.5774975419044495,0.9991430044174194,0.7824437
11500X00.png,363,133.0,46.42031021678297,0.7638099235339588,0.9047619047619048,13.013103375051497,50.78947368421053,269.9323308270677,0.641221821308136,0.9985920786857605,0.8491408
11500X00.png,364,13.0,12.242640687119284,0.9367974454814874,0.8666666666666667,4.068428945128219,128.07692307692307,266.0769230769231,0.6308766007423401,0.8220494389533997,0.7322007
11500X00.png,365,98.0,40.14213562373095,0.6609748207924242,0.875,11.170383851240114,140.21428571428572,264.5204081632653,0.6358349919319153,0.9744123220443726,0.7801481
11500X00.png,366,55.0,26.485281374238568,0.7551065406748664,0.9322033898305084,8.368283871884005,188.74545454545455,266.0181818181818,0.6407933235168457,0.9368266463279724,0.8002203
11500X00.png,367,49.0,26.727922061357855,0.8411956890496272,0.875,7.898654169668588,130.08163265306123,269.734693877551,0.6328354477882385,0.9774118661880493,0.7828934
11500X00.png,368,157.0,52.970562748477136,0.7685988600391878,0.8579234972677595,14.138550439257221,164.4904458598726,267.343949044586,0.44680461287498474,0.9812683463096619,0.7880478
11500X00.png,369,74.0,37.76345596729059,0.9405464414748299,0.8505747126436781,9.706684619910241,245.13513513513513,269.5945945945946,0.6318560242652893,0.9936336874961853,0.8809064
11500X00.png,370,9.0,8.0,0.8802566520314324,0.8181818181818182,3.385137501286538,311.0,269.3333333333333,0.6402423977851868,0.6903770565986633,0.6676801
11500X00.png,371,48.0,27.31370849898476,0.8741626322808889,0.8888888888888888,7.817640190446719,361.75,268.4166666666667,0.6260406374931335,0.7946865558624268,0.699961
11500X00.png,372,254.0,65.11269837220809,0.749977053060136,0.9039145907473309,17.983404693292407,109.63779527559055,270.09055118110234,0.5451763272285461,0.9810234904289246,0.7717099
11500X00.png,373,31.0,23.071067811865476,0.9542293738559539,0.8857142857142857,6.282549314314218,143.16129032258064,269.51612903225805,0.6339372992515564,0.9362757205963135,0.75456154
11500X00.png,374,4.0,3.2071067811865475,0.9128709291752769,0.8,2.256758334191025,309.75,269.75,0.6626468896865845,0.6823579668998718,0.67545605
11500X00.png,375,59.0,27.65685424949238,0.6004066237451932,0.9516129032258065,8.667244841319219,176.4915254237288,268.47457627118644,0.6429970860481262,0.9215230345726013,0.76989055
